"user_id","perk_catagory","perk"
"503126","4.valued members","Complimentary meal at the airport / the hotel"
"542303","3.family & friends","1 free check-in bag with a complimentary meal"
"524313","3.family & friends","1 free check-in bag with a complimentary meal"
"532361","4.valued members","Complimentary meal at the airport / the hotel"
"577617","4.valued members","Complimentary meal at the airport / the hotel"
"550317","3.family & friends","1 free check-in bag with a complimentary meal"
"568325","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"561950","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"512900","4.valued members","Complimentary meal at the airport / the hotel"
"511195","4.valued members","Complimentary meal at the airport / the hotel"
"528953","4.valued members","Complimentary meal at the airport / the hotel"
"512780","4.valued members","Complimentary meal at the airport / the hotel"
"540698","4.valued members","Complimentary meal at the airport / the hotel"
"482335","4.valued members","Complimentary meal at the airport / the hotel"
"544507","5.nobel newcomers","30% off first travel"
"632965","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"540974","4.valued members","Complimentary meal at the airport / the hotel"
"443305","4.valued members","Complimentary meal at the airport / the hotel"
"511910","3.family & friends","1 free check-in bag with a complimentary meal"
"664084","4.valued members","Complimentary meal at the airport / the hotel"
"577901","5.nobel newcomers","30% off first travel"
"628023","4.valued members","Complimentary meal at the airport / the hotel"
"549733","4.valued members","Complimentary meal at the airport / the hotel"
"568093","4.valued members","Complimentary meal at the airport / the hotel"
"589539","4.valued members","Complimentary meal at the airport / the hotel"
"572538","4.valued members","Complimentary meal at the airport / the hotel"
"524120","4.valued members","Complimentary meal at the airport / the hotel"
"577915","4.valued members","Complimentary meal at the airport / the hotel"
"478146","4.valued members","Complimentary meal at the airport / the hotel"
"567390","5.nobel newcomers","30% off first travel"
"691334","3.family & friends","1 free check-in bag with a complimentary meal"
"640715","4.valued members","Complimentary meal at the airport / the hotel"
"586257","5.nobel newcomers","30% off first travel"
"643645","3.family & friends","1 free check-in bag with a complimentary meal"
"559787","4.valued members","Complimentary meal at the airport / the hotel"
"522263","4.valued members","Complimentary meal at the airport / the hotel"
"641106","4.valued members","Complimentary meal at the airport / the hotel"
"583976","4.valued members","Complimentary meal at the airport / the hotel"
"512846","3.family & friends","1 free check-in bag with a complimentary meal"
"512063","4.valued members","Complimentary meal at the airport / the hotel"
"570601","3.family & friends","1 free check-in bag with a complimentary meal"
"515684","4.valued members","Complimentary meal at the airport / the hotel"
"565915","3.family & friends","1 free check-in bag with a complimentary meal"
"413128","4.valued members","Complimentary meal at the airport / the hotel"
"575131","4.valued members","Complimentary meal at the airport / the hotel"
"569472","4.valued members","Complimentary meal at the airport / the hotel"
"574279","4.valued members","Complimentary meal at the airport / the hotel"
"523860","3.family & friends","1 free check-in bag with a complimentary meal"
"513126","4.valued members","Complimentary meal at the airport / the hotel"
"512418","3.family & friends","1 free check-in bag with a complimentary meal"
"544015","4.valued members","Complimentary meal at the airport / the hotel"
"529362","4.valued members","Complimentary meal at the airport / the hotel"
"656708","3.family & friends","1 free check-in bag with a complimentary meal"
"511542","4.valued members","Complimentary meal at the airport / the hotel"
"610338","3.family & friends","1 free check-in bag with a complimentary meal"
"653228","5.nobel newcomers","30% off first travel"
"515586","4.valued members","Complimentary meal at the airport / the hotel"
"527130","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"571525","4.valued members","Complimentary meal at the airport / the hotel"
"514639","5.nobel newcomers","30% off first travel"
"525389","4.valued members","Complimentary meal at the airport / the hotel"
"582828","4.valued members","Complimentary meal at the airport / the hotel"
"580212","4.valued members","Complimentary meal at the airport / the hotel"
"679831","5.nobel newcomers","30% off first travel"
"567548","4.valued members","Complimentary meal at the airport / the hotel"
"547857","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"590230","4.valued members","Complimentary meal at the airport / the hotel"
"522086","3.family & friends","1 free check-in bag with a complimentary meal"
"519446","4.valued members","Complimentary meal at the airport / the hotel"
"515713","4.valued members","Complimentary meal at the airport / the hotel"
"510328","4.valued members","Complimentary meal at the airport / the hotel"
"560948","5.nobel newcomers","30% off first travel"
"501735","4.valued members","Complimentary meal at the airport / the hotel"
"577410","3.family & friends","1 free check-in bag with a complimentary meal"
"527081","3.family & friends","1 free check-in bag with a complimentary meal"
"517545","4.valued members","Complimentary meal at the airport / the hotel"
"512009","3.family & friends","1 free check-in bag with a complimentary meal"
"538641","4.valued members","Complimentary meal at the airport / the hotel"
"695094","4.valued members","Complimentary meal at the airport / the hotel"
"515694","4.valued members","Complimentary meal at the airport / the hotel"
"679040","3.family & friends","1 free check-in bag with a complimentary meal"
"642215","5.nobel newcomers","30% off first travel"
"531744","4.valued members","Complimentary meal at the airport / the hotel"
"515398","3.family & friends","1 free check-in bag with a complimentary meal"
"525447","4.valued members","Complimentary meal at the airport / the hotel"
"721570","4.valued members","Complimentary meal at the airport / the hotel"
"534971","4.valued members","Complimentary meal at the airport / the hotel"
"614793","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"540413","4.valued members","Complimentary meal at the airport / the hotel"
"550830","5.nobel newcomers","30% off first travel"
"517033","4.valued members","Complimentary meal at the airport / the hotel"
"543716","3.family & friends","1 free check-in bag with a complimentary meal"
"521743","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"517825","4.valued members","Complimentary meal at the airport / the hotel"
"581269","4.valued members","Complimentary meal at the airport / the hotel"
"516833","4.valued members","Complimentary meal at the airport / the hotel"
"531031","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"532750","4.valued members","Complimentary meal at the airport / the hotel"
"664405","3.family & friends","1 free check-in bag with a complimentary meal"
"491175","3.family & friends","1 free check-in bag with a complimentary meal"
"510185","4.valued members","Complimentary meal at the airport / the hotel"
"540180","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"618535","3.family & friends","1 free check-in bag with a complimentary meal"
"449033","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"527187","3.family & friends","1 free check-in bag with a complimentary meal"
"560478","4.valued members","Complimentary meal at the airport / the hotel"
"608866","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"608823","4.valued members","Complimentary meal at the airport / the hotel"
"517356","4.valued members","Complimentary meal at the airport / the hotel"
"546399","4.valued members","Complimentary meal at the airport / the hotel"
"491706","4.valued members","Complimentary meal at the airport / the hotel"
"535007","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"565508","5.nobel newcomers","30% off first travel"
"721496","3.family & friends","1 free check-in bag with a complimentary meal"
"533490","4.valued members","Complimentary meal at the airport / the hotel"
"510558","3.family & friends","1 free check-in bag with a complimentary meal"
"388947","4.valued members","Complimentary meal at the airport / the hotel"
"566726","3.family & friends","1 free check-in bag with a complimentary meal"
"229009","4.valued members","Complimentary meal at the airport / the hotel"
"531857","4.valued members","Complimentary meal at the airport / the hotel"
"511145","3.family & friends","1 free check-in bag with a complimentary meal"
"562894","3.family & friends","1 free check-in bag with a complimentary meal"
"576040","4.valued members","Complimentary meal at the airport / the hotel"
"563773","4.valued members","Complimentary meal at the airport / the hotel"
"531670","4.valued members","Complimentary meal at the airport / the hotel"
"522118","4.valued members","Complimentary meal at the airport / the hotel"
"519626","3.family & friends","1 free check-in bag with a complimentary meal"
"579040","5.nobel newcomers","30% off first travel"
"517205","4.valued members","Complimentary meal at the airport / the hotel"
"519285","4.valued members","Complimentary meal at the airport / the hotel"
"516216","4.valued members","Complimentary meal at the airport / the hotel"
"551340","4.valued members","Complimentary meal at the airport / the hotel"
"615749","4.valued members","Complimentary meal at the airport / the hotel"
"518870","4.valued members","Complimentary meal at the airport / the hotel"
"536474","4.valued members","Complimentary meal at the airport / the hotel"
"507617","4.valued members","Complimentary meal at the airport / the hotel"
"512695","4.valued members","Complimentary meal at the airport / the hotel"
"516340","4.valued members","Complimentary meal at the airport / the hotel"
"510779","4.valued members","Complimentary meal at the airport / the hotel"
"568463","4.valued members","Complimentary meal at the airport / the hotel"
"512147","4.valued members","Complimentary meal at the airport / the hotel"
"529737","5.nobel newcomers","30% off first travel"
"511223","3.family & friends","1 free check-in bag with a complimentary meal"
"517787","3.family & friends","1 free check-in bag with a complimentary meal"
"522624","4.valued members","Complimentary meal at the airport / the hotel"
"588103","4.valued members","Complimentary meal at the airport / the hotel"
"510134","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"541438","4.valued members","Complimentary meal at the airport / the hotel"
"515344","4.valued members","Complimentary meal at the airport / the hotel"
"515941","3.family & friends","1 free check-in bag with a complimentary meal"
"518191","4.valued members","Complimentary meal at the airport / the hotel"
"518219","4.valued members","Complimentary meal at the airport / the hotel"
"530585","4.valued members","Complimentary meal at the airport / the hotel"
"665676","3.family & friends","1 free check-in bag with a complimentary meal"
"578993","3.family & friends","1 free check-in bag with a complimentary meal"
"512623","5.nobel newcomers","30% off first travel"
"545771","4.valued members","Complimentary meal at the airport / the hotel"
"533518","4.valued members","Complimentary meal at the airport / the hotel"
"543668","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"382384","4.valued members","Complimentary meal at the airport / the hotel"
"589650","4.valued members","Complimentary meal at the airport / the hotel"
"656150","3.family & friends","1 free check-in bag with a complimentary meal"
"551241","4.valued members","Complimentary meal at the airport / the hotel"
"542270","4.valued members","Complimentary meal at the airport / the hotel"
"596863","3.family & friends","1 free check-in bag with a complimentary meal"
"570600","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"549759","5.nobel newcomers","30% off first travel"
"545736","4.valued members","Complimentary meal at the airport / the hotel"
"555257","3.family & friends","1 free check-in bag with a complimentary meal"
"514344","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"511455","4.valued members","Complimentary meal at the airport / the hotel"
"556214","4.valued members","Complimentary meal at the airport / the hotel"
"534082","5.nobel newcomers","30% off first travel"
"520063","3.family & friends","1 free check-in bag with a complimentary meal"
"594875","3.family & friends","1 free check-in bag with a complimentary meal"
"656873","4.valued members","Complimentary meal at the airport / the hotel"
"380874","4.valued members","Complimentary meal at the airport / the hotel"
"519859","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"434623","4.valued members","Complimentary meal at the airport / the hotel"
"517819","4.valued members","Complimentary meal at the airport / the hotel"
"563021","3.family & friends","1 free check-in bag with a complimentary meal"
"624913","3.family & friends","1 free check-in bag with a complimentary meal"
"443453","4.valued members","Complimentary meal at the airport / the hotel"
"642679","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"541047","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"529501","3.family & friends","1 free check-in bag with a complimentary meal"
"650606","5.nobel newcomers","30% off first travel"
"700237","4.valued members","Complimentary meal at the airport / the hotel"
"517633","4.valued members","Complimentary meal at the airport / the hotel"
"563482","4.valued members","Complimentary meal at the airport / the hotel"
"551488","4.valued members","Complimentary meal at the airport / the hotel"
"575500","4.valued members","Complimentary meal at the airport / the hotel"
"555563","3.family & friends","1 free check-in bag with a complimentary meal"
"592491","4.valued members","Complimentary meal at the airport / the hotel"
"476956","4.valued members","Complimentary meal at the airport / the hotel"
"519905","4.valued members","Complimentary meal at the airport / the hotel"
"515205","5.nobel newcomers","30% off first travel"
"531921","4.valued members","Complimentary meal at the airport / the hotel"
"537470","3.family & friends","1 free check-in bag with a complimentary meal"
"590420","3.family & friends","1 free check-in bag with a complimentary meal"
"476270","4.valued members","Complimentary meal at the airport / the hotel"
"544640","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"792549","4.valued members","Complimentary meal at the airport / the hotel"
"510155","3.family & friends","1 free check-in bag with a complimentary meal"
"552506","4.valued members","Complimentary meal at the airport / the hotel"
"511677","4.valued members","Complimentary meal at the airport / the hotel"
"580515","4.valued members","Complimentary meal at the airport / the hotel"
"512552","4.valued members","Complimentary meal at the airport / the hotel"
"631993","3.family & friends","1 free check-in bag with a complimentary meal"
"517143","4.valued members","Complimentary meal at the airport / the hotel"
"512495","4.valued members","Complimentary meal at the airport / the hotel"
"538108","3.family & friends","1 free check-in bag with a complimentary meal"
"529229","4.valued members","Complimentary meal at the airport / the hotel"
"685604","4.valued members","Complimentary meal at the airport / the hotel"
"618759","3.family & friends","1 free check-in bag with a complimentary meal"
"552165","5.nobel newcomers","30% off first travel"
"518579","4.valued members","Complimentary meal at the airport / the hotel"
"550868","4.valued members","Complimentary meal at the airport / the hotel"
"535135","4.valued members","Complimentary meal at the airport / the hotel"
"542805","4.valued members","Complimentary meal at the airport / the hotel"
"635587","4.valued members","Complimentary meal at the airport / the hotel"
"505285","3.family & friends","1 free check-in bag with a complimentary meal"
"629647","4.valued members","Complimentary meal at the airport / the hotel"
"567052","4.valued members","Complimentary meal at the airport / the hotel"
"516132","3.family & friends","1 free check-in bag with a complimentary meal"
"489635","4.valued members","Complimentary meal at the airport / the hotel"
"512904","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"518696","3.family & friends","1 free check-in bag with a complimentary meal"
"513956","4.valued members","Complimentary meal at the airport / the hotel"
"431746","4.valued members","Complimentary meal at the airport / the hotel"
"646424","4.valued members","Complimentary meal at the airport / the hotel"
"519687","5.nobel newcomers","30% off first travel"
"536893","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"503049","5.nobel newcomers","30% off first travel"
"655022","5.nobel newcomers","30% off first travel"
"639009","4.valued members","Complimentary meal at the airport / the hotel"
"512148","4.valued members","Complimentary meal at the airport / the hotel"
"549608","5.nobel newcomers","30% off first travel"
"460072","4.valued members","Complimentary meal at the airport / the hotel"
"553054","5.nobel newcomers","30% off first travel"
"547007","4.valued members","Complimentary meal at the airport / the hotel"
"500257","4.valued members","Complimentary meal at the airport / the hotel"
"559266","4.valued members","Complimentary meal at the airport / the hotel"
"489096","4.valued members","Complimentary meal at the airport / the hotel"
"522970","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"524861","4.valued members","Complimentary meal at the airport / the hotel"
"539338","4.valued members","Complimentary meal at the airport / the hotel"
"491930","4.valued members","Complimentary meal at the airport / the hotel"
"561908","4.valued members","Complimentary meal at the airport / the hotel"
"600796","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"538457","4.valued members","Complimentary meal at the airport / the hotel"
"559995","4.valued members","Complimentary meal at the airport / the hotel"
"460625","3.family & friends","1 free check-in bag with a complimentary meal"
"512671","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"528248","4.valued members","Complimentary meal at the airport / the hotel"
"521109","3.family & friends","1 free check-in bag with a complimentary meal"
"543885","4.valued members","Complimentary meal at the airport / the hotel"
"519912","4.valued members","Complimentary meal at the airport / the hotel"
"524046","4.valued members","Complimentary meal at the airport / the hotel"
"534858","3.family & friends","1 free check-in bag with a complimentary meal"
"542767","4.valued members","Complimentary meal at the airport / the hotel"
"574680","4.valued members","Complimentary meal at the airport / the hotel"
"637555","5.nobel newcomers","30% off first travel"
"483345","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"149058","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"621072","3.family & friends","1 free check-in bag with a complimentary meal"
"594516","5.nobel newcomers","30% off first travel"
"671975","4.valued members","Complimentary meal at the airport / the hotel"
"519694","4.valued members","Complimentary meal at the airport / the hotel"
"510423","3.family & friends","1 free check-in bag with a complimentary meal"
"523887","4.valued members","Complimentary meal at the airport / the hotel"
"546847","4.valued members","Complimentary meal at the airport / the hotel"
"512028","4.valued members","Complimentary meal at the airport / the hotel"
"599335","4.valued members","Complimentary meal at the airport / the hotel"
"567478","4.valued members","Complimentary meal at the airport / the hotel"
"539794","3.family & friends","1 free check-in bag with a complimentary meal"
"477285","4.valued members","Complimentary meal at the airport / the hotel"
"549797","3.family & friends","1 free check-in bag with a complimentary meal"
"529689","3.family & friends","1 free check-in bag with a complimentary meal"
"515085","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"557248","5.nobel newcomers","30% off first travel"
"514810","3.family & friends","1 free check-in bag with a complimentary meal"
"584134","3.family & friends","1 free check-in bag with a complimentary meal"
"607350","3.family & friends","1 free check-in bag with a complimentary meal"
"543694","4.valued members","Complimentary meal at the airport / the hotel"
"554753","3.family & friends","1 free check-in bag with a complimentary meal"
"567245","5.nobel newcomers","30% off first travel"
"553151","3.family & friends","1 free check-in bag with a complimentary meal"
"519596","3.family & friends","1 free check-in bag with a complimentary meal"
"508877","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"568416","3.family & friends","1 free check-in bag with a complimentary meal"
"524244","4.valued members","Complimentary meal at the airport / the hotel"
"539864","4.valued members","Complimentary meal at the airport / the hotel"
"499979","4.valued members","Complimentary meal at the airport / the hotel"
"507036","4.valued members","Complimentary meal at the airport / the hotel"
"552945","4.valued members","Complimentary meal at the airport / the hotel"
"567547","4.valued members","Complimentary meal at the airport / the hotel"
"618343","3.family & friends","1 free check-in bag with a complimentary meal"
"528139","3.family & friends","1 free check-in bag with a complimentary meal"
"532651","3.family & friends","1 free check-in bag with a complimentary meal"
"626645","4.valued members","Complimentary meal at the airport / the hotel"
"531834","4.valued members","Complimentary meal at the airport / the hotel"
"510452","4.valued members","Complimentary meal at the airport / the hotel"
"499634","3.family & friends","1 free check-in bag with a complimentary meal"
"547834","5.nobel newcomers","30% off first travel"
"539625","4.valued members","Complimentary meal at the airport / the hotel"
"733654","5.nobel newcomers","30% off first travel"
"551978","3.family & friends","1 free check-in bag with a complimentary meal"
"529566","3.family & friends","1 free check-in bag with a complimentary meal"
"545247","3.family & friends","1 free check-in bag with a complimentary meal"
"562428","4.valued members","Complimentary meal at the airport / the hotel"
"520411","4.valued members","Complimentary meal at the airport / the hotel"
"481292","4.valued members","Complimentary meal at the airport / the hotel"
"544271","3.family & friends","1 free check-in bag with a complimentary meal"
"610226","3.family & friends","1 free check-in bag with a complimentary meal"
"634824","4.valued members","Complimentary meal at the airport / the hotel"
"576357","4.valued members","Complimentary meal at the airport / the hotel"
"565565","3.family & friends","1 free check-in bag with a complimentary meal"
"561642","3.family & friends","1 free check-in bag with a complimentary meal"
"522634","4.valued members","Complimentary meal at the airport / the hotel"
"521408","4.valued members","Complimentary meal at the airport / the hotel"
"533492","3.family & friends","1 free check-in bag with a complimentary meal"
"528542","4.valued members","Complimentary meal at the airport / the hotel"
"570666","4.valued members","Complimentary meal at the airport / the hotel"
"517486","4.valued members","Complimentary meal at the airport / the hotel"
"514551","4.valued members","Complimentary meal at the airport / the hotel"
"508240","4.valued members","Complimentary meal at the airport / the hotel"
"499038","4.valued members","Complimentary meal at the airport / the hotel"
"528122","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"570021","3.family & friends","1 free check-in bag with a complimentary meal"
"635442","3.family & friends","1 free check-in bag with a complimentary meal"
"437251","4.valued members","Complimentary meal at the airport / the hotel"
"561044","5.nobel newcomers","30% off first travel"
"516456","4.valued members","Complimentary meal at the airport / the hotel"
"508144","4.valued members","Complimentary meal at the airport / the hotel"
"530949","4.valued members","Complimentary meal at the airport / the hotel"
"564737","4.valued members","Complimentary meal at the airport / the hotel"
"623972","4.valued members","Complimentary meal at the airport / the hotel"
"487637","3.family & friends","1 free check-in bag with a complimentary meal"
"407275","4.valued members","Complimentary meal at the airport / the hotel"
"476714","4.valued members","Complimentary meal at the airport / the hotel"
"540642","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"599311","3.family & friends","1 free check-in bag with a complimentary meal"
"518907","4.valued members","Complimentary meal at the airport / the hotel"
"597836","4.valued members","Complimentary meal at the airport / the hotel"
"569779","4.valued members","Complimentary meal at the airport / the hotel"
"512397","5.nobel newcomers","30% off first travel"
"601673","3.family & friends","1 free check-in bag with a complimentary meal"
"518406","4.valued members","Complimentary meal at the airport / the hotel"
"586344","4.valued members","Complimentary meal at the airport / the hotel"
"517803","4.valued members","Complimentary meal at the airport / the hotel"
"651274","5.nobel newcomers","30% off first travel"
"538350","3.family & friends","1 free check-in bag with a complimentary meal"
"536532","3.family & friends","1 free check-in bag with a complimentary meal"
"594042","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"582241","5.nobel newcomers","30% off first travel"
"550200","3.family & friends","1 free check-in bag with a complimentary meal"
"567950","4.valued members","Complimentary meal at the airport / the hotel"
"550579","3.family & friends","1 free check-in bag with a complimentary meal"
"373489","3.family & friends","1 free check-in bag with a complimentary meal"
"549251","3.family & friends","1 free check-in bag with a complimentary meal"
"529488","4.valued members","Complimentary meal at the airport / the hotel"
"614549","4.valued members","Complimentary meal at the airport / the hotel"
"555712","5.nobel newcomers","30% off first travel"
"581721","4.valued members","Complimentary meal at the airport / the hotel"
"521941","3.family & friends","1 free check-in bag with a complimentary meal"
"521187","5.nobel newcomers","30% off first travel"
"514342","4.valued members","Complimentary meal at the airport / the hotel"
"561653","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"469699","3.family & friends","1 free check-in bag with a complimentary meal"
"526409","4.valued members","Complimentary meal at the airport / the hotel"
"573011","3.family & friends","1 free check-in bag with a complimentary meal"
"611583","3.family & friends","1 free check-in bag with a complimentary meal"
"464160","3.family & friends","1 free check-in bag with a complimentary meal"
"633972","5.nobel newcomers","30% off first travel"
"528967","4.valued members","Complimentary meal at the airport / the hotel"
"578929","4.valued members","Complimentary meal at the airport / the hotel"
"549154","3.family & friends","1 free check-in bag with a complimentary meal"
"575971","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"449619","4.valued members","Complimentary meal at the airport / the hotel"
"605615","4.valued members","Complimentary meal at the airport / the hotel"
"554949","5.nobel newcomers","30% off first travel"
"500972","3.family & friends","1 free check-in bag with a complimentary meal"
"529231","4.valued members","Complimentary meal at the airport / the hotel"
"524980","4.valued members","Complimentary meal at the airport / the hotel"
"616992","3.family & friends","1 free check-in bag with a complimentary meal"
"578549","4.valued members","Complimentary meal at the airport / the hotel"
"785186","3.family & friends","1 free check-in bag with a complimentary meal"
"515436","4.valued members","Complimentary meal at the airport / the hotel"
"518711","4.valued members","Complimentary meal at the airport / the hotel"
"566097","5.nobel newcomers","30% off first travel"
"523301","3.family & friends","1 free check-in bag with a complimentary meal"
"534825","3.family & friends","1 free check-in bag with a complimentary meal"
"574467","3.family & friends","1 free check-in bag with a complimentary meal"
"564100","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"509414","4.valued members","Complimentary meal at the airport / the hotel"
"515778","4.valued members","Complimentary meal at the airport / the hotel"
"529082","4.valued members","Complimentary meal at the airport / the hotel"
"668677","4.valued members","Complimentary meal at the airport / the hotel"
"655166","5.nobel newcomers","30% off first travel"
"361759","4.valued members","Complimentary meal at the airport / the hotel"
"536764","4.valued members","Complimentary meal at the airport / the hotel"
"517715","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"580402","4.valued members","Complimentary meal at the airport / the hotel"
"561353","4.valued members","Complimentary meal at the airport / the hotel"
"530315","4.valued members","Complimentary meal at the airport / the hotel"
"593494","4.valued members","Complimentary meal at the airport / the hotel"
"619321","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"516287","4.valued members","Complimentary meal at the airport / the hotel"
"475467","4.valued members","Complimentary meal at the airport / the hotel"
"609800","3.family & friends","1 free check-in bag with a complimentary meal"
"457967","5.nobel newcomers","30% off first travel"
"511568","4.valued members","Complimentary meal at the airport / the hotel"
"620991","4.valued members","Complimentary meal at the airport / the hotel"
"544163","3.family & friends","1 free check-in bag with a complimentary meal"
"573122","4.valued members","Complimentary meal at the airport / the hotel"
"526174","4.valued members","Complimentary meal at the airport / the hotel"
"523511","3.family & friends","1 free check-in bag with a complimentary meal"
"516053","3.family & friends","1 free check-in bag with a complimentary meal"
"526690","3.family & friends","1 free check-in bag with a complimentary meal"
"526102","4.valued members","Complimentary meal at the airport / the hotel"
"509324","4.valued members","Complimentary meal at the airport / the hotel"
"558388","3.family & friends","1 free check-in bag with a complimentary meal"
"506704","4.valued members","Complimentary meal at the airport / the hotel"
"480877","4.valued members","Complimentary meal at the airport / the hotel"
"598692","4.valued members","Complimentary meal at the airport / the hotel"
"531499","4.valued members","Complimentary meal at the airport / the hotel"
"513091","5.nobel newcomers","30% off first travel"
"574625","4.valued members","Complimentary meal at the airport / the hotel"
"463652","4.valued members","Complimentary meal at the airport / the hotel"
"558018","4.valued members","Complimentary meal at the airport / the hotel"
"521293","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"521720","4.valued members","Complimentary meal at the airport / the hotel"
"591003","3.family & friends","1 free check-in bag with a complimentary meal"
"517931","4.valued members","Complimentary meal at the airport / the hotel"
"665593","4.valued members","Complimentary meal at the airport / the hotel"
"735029","4.valued members","Complimentary meal at the airport / the hotel"
"527082","4.valued members","Complimentary meal at the airport / the hotel"
"523392","4.valued members","Complimentary meal at the airport / the hotel"
"380436","4.valued members","Complimentary meal at the airport / the hotel"
"586644","4.valued members","Complimentary meal at the airport / the hotel"
"530773","3.family & friends","1 free check-in bag with a complimentary meal"
"532347","4.valued members","Complimentary meal at the airport / the hotel"
"505747","4.valued members","Complimentary meal at the airport / the hotel"
"555203","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"542277","4.valued members","Complimentary meal at the airport / the hotel"
"490040","4.valued members","Complimentary meal at the airport / the hotel"
"518334","3.family & friends","1 free check-in bag with a complimentary meal"
"542857","5.nobel newcomers","30% off first travel"
"768291","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"626329","4.valued members","Complimentary meal at the airport / the hotel"
"473712","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"579021","4.valued members","Complimentary meal at the airport / the hotel"
"509552","4.valued members","Complimentary meal at the airport / the hotel"
"521309","3.family & friends","1 free check-in bag with a complimentary meal"
"511739","4.valued members","Complimentary meal at the airport / the hotel"
"513381","3.family & friends","1 free check-in bag with a complimentary meal"
"562283","3.family & friends","1 free check-in bag with a complimentary meal"
"589977","4.valued members","Complimentary meal at the airport / the hotel"
"520745","4.valued members","Complimentary meal at the airport / the hotel"
"535341","4.valued members","Complimentary meal at the airport / the hotel"
"521192","4.valued members","Complimentary meal at the airport / the hotel"
"547130","4.valued members","Complimentary meal at the airport / the hotel"
"550019","4.valued members","Complimentary meal at the airport / the hotel"
"576966","4.valued members","Complimentary meal at the airport / the hotel"
"530278","4.valued members","Complimentary meal at the airport / the hotel"
"603033","5.nobel newcomers","30% off first travel"
"510946","4.valued members","Complimentary meal at the airport / the hotel"
"520530","4.valued members","Complimentary meal at the airport / the hotel"
"438596","4.valued members","Complimentary meal at the airport / the hotel"
"462894","4.valued members","Complimentary meal at the airport / the hotel"
"526179","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"632461","4.valued members","Complimentary meal at the airport / the hotel"
"595624","4.valued members","Complimentary meal at the airport / the hotel"
"515198","4.valued members","Complimentary meal at the airport / the hotel"
"627518","3.family & friends","1 free check-in bag with a complimentary meal"
"583335","3.family & friends","1 free check-in bag with a complimentary meal"
"515490","3.family & friends","1 free check-in bag with a complimentary meal"
"506427","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"575419","4.valued members","Complimentary meal at the airport / the hotel"
"519515","3.family & friends","1 free check-in bag with a complimentary meal"
"583052","4.valued members","Complimentary meal at the airport / the hotel"
"472614","4.valued members","Complimentary meal at the airport / the hotel"
"512556","4.valued members","Complimentary meal at the airport / the hotel"
"516516","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"569534","4.valued members","Complimentary meal at the airport / the hotel"
"546061","3.family & friends","1 free check-in bag with a complimentary meal"
"549320","3.family & friends","1 free check-in bag with a complimentary meal"
