"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"593350","8","48","F","false","true","usa","sacramento","MHR","4","8","1.50","0.00","14","3967.00","5.75","3.family & friends"
"593385","8","45","F","true","true","usa","new york","JFK","4","8","1.50","1458.45","19","3535.40","8.50","3.family & friends"
"593386","8","38","F","false","false","usa","sacramento","SMF","3","4","1.00","0.00","21","2750.00","8.00","4.valued members"
"593398","8","23","F","false","false","usa","atlanta","ATL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"593401","8","38","F","false","false","usa","tallahassee","TLH","2","4","1.00","0.00","2","300.00","4.50","4.valued members"
"593494","8","56","F","true","false","usa","new york","LGA","3","6","1.00","0.00","5","534.00","7.67","4.valued members"
"593536","8","46","F","true","true","usa","houston","EFD","5","8","1.00","0.00","16","3316.00","6.00","3.family & friends"
"593632","9","55","F","true","true","usa","dallas","DAL","4","8","1.00","423.65","10","1077.60","5.75","3.family & friends"
"593672","8","32","F","false","false","usa","brownsville","BRO","3","2","2.00","881.27","16","4807.40","4.00","4.valued members"
"593719","8","37","M","false","true","usa","houston","HOU","1","2","1.00","0.00","6","330.00","9.00","3.family & friends"
"593786","8","45","F","false","true","canada","vancouver","YVR","2","4","1.00","507.11","11","1588.00","6.00","3.family & friends"
"593804","8","30","F","true","false","canada","victoria","YYJ","1","2","1.00","0.00","0","0.00","252.00","4.valued members"
"593833","9","23","F","false","false","usa","detroit","YIP","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"593910","8","56","M","true","false","canada","winnipeg","YAV","2","3","1.00","369.62","7","2664.00","7.00","4.valued members"
"594000","8","66","F","true","false","usa","new york","JFK","1","0","0.00","0.00","6","1020.00","0.00","2.honorable seniors"
"594027","8","34","F","false","true","usa","san francisco","SFO","2","2","1.00","496.13","10","2319.00","4.00","3.family & friends"
"594042","9","36","F","true","false","usa","memphis","MEM","6","12","1.00","0.00","12","3356.00","6.33","1.golden guests"
"594103","8","36","F","false","true","usa","tampa","TPA","3","4","1.00","0.00","12","7489.00","7.50","3.family & friends"
"594123","8","47","F","false","true","canada","quebec","YQB","2","2","1.00","0.00","8","5052.00","7.00","3.family & friends"
"594146","8","68","F","false","false","usa","columbus","LCK","1","0","0.00","0.00","8","1280.00","0.00","2.honorable seniors"
"594188","8","54","F","false","true","usa","oakland","OAK","2","4","2.00","0.00","6","837.00","5.00","3.family & friends"
"594238","8","55","F","true","true","usa","amarillo","AMA","2","4","1.00","407.32","3","767.00","7.50","3.family & friends"
"594240","8","42","F","false","true","usa","austin","AUS","1","2","1.00","31.00","0","0.00","8.00","3.family & friends"
"594406","8","36","F","false","false","usa","chicago","UGN","4","8","1.00","0.00","6","1893.00","6.50","4.valued members"
"594410","8","68","F","true","false","canada","calgary","YYC","3","2","2.00","0.00","9","870.80","364.00","2.honorable seniors"
"594446","8","25","F","false","true","canada","montreal","YUL","3","4","1.50","4243.99","15","2307.00","141.50","3.family & friends"
"594449","8","52","F","true","true","usa","kansas city","MCI","1","2","1.00","0.00","0","0.00","7.00","3.family & friends"
"594503","8","23","F","false","false","usa","los angeles","LAX","2","2","1.00","0.00","11","1112.00","3.00","4.valued members"
"594516","9","31","F","false","false","usa","birmingham","BHM","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"594601","8","35","F","true","false","usa","honolulu","HNL","1","2","1.00","0.00","0","0.00","7.00","4.valued members"
"594644","8","51","F","true","false","usa","shreveport","BAD","3","5","1.00","0.00","8","1738.60","6.33","4.valued members"
"594695","8","56","F","true","false","usa","denver","DEN","4","6","1.00","0.00","31","6747.00","5.00","4.valued members"
"594737","8","34","F","true","true","usa","los angeles","LAX","3","4","1.00","0.00","6","795.40","7.00","3.family & friends"
"594824","9","48","F","true","true","usa","oklahoma city","OKC","1","2","1.00","114.54","0","0.00","6.00","3.family & friends"
"594875","8","18","F","false","true","canada","edmonton","YED","1","0","0.00","0.00","5","1110.00","0.00","3.family & friends"
"594892","8","51","F","true","false","usa","san antonio","SKF","2","4","1.00","0.00","3","930.00","8.00","4.valued members"
"594914","8","43","F","false","false","canada","halifax","YHZ","3","6","1.00","308.13","15","1518.40","9.67","4.valued members"
"594948","8","65","F","false","false","canada","edmonton","YXD","1","2","1.00","0.00","4","480.00","5.00","2.honorable seniors"
"594985","8","42","F","false","false","canada","toronto","YKZ","3","5","1.00","85.26","10","1228.00","8.67","4.valued members"
"595026","8","46","F","false","false","canada","montreal","YMX","3","2","1.00","0.00","13","4778.00","7.00","4.valued members"
"595087","8","41","F","false","false","usa","los angeles","LAX","5","8","1.00","654.45","21","3993.00","6.50","4.valued members"
"595122","8","58","F","true","false","canada","toronto","YZD","2","3","1.50","275.38","17","1704.00","87.50","4.valued members"
"595123","8","41","F","false","true","canada","victoria","YYJ","1","2","1.00","468.62","4","584.00","9.00","3.family & friends"
"595126","9","32","F","false","false","canada","gatineau","YND","2","2","2.00","1703.38","16","2723.00","140.00","4.valued members"
"595171","8","34","F","true","false","usa","columbus","LCK","2","4","1.00","0.00","6","1414.00","8.00","4.valued members"
"595183","9","66","F","true","false","usa","seattle","SEA","1","0","0.00","0.00","7","3332.00","0.00","2.honorable seniors"
"595184","8","49","F","false","false","canada","toronto","YYZ","5","8","1.00","0.00","5","545.25","5.75","4.valued members"
"595257","8","46","F","false","false","usa","san diego","SAN","4","8","1.00","0.00","15","1914.00","5.75","4.valued members"
"595283","8","54","F","true","false","usa","baton rouge","BTR","1","2","1.00","271.21","0","0.00","5.00","4.valued members"
"595284","8","52","F","true","false","usa","new york","LGA","4","8","1.25","109.63","17","4248.10","8.75","4.valued members"
"595386","8","41","F","false","false","usa","san antonio","SKF","6","11","1.00","1029.49","15","2290.35","7.33","1.golden guests"
"595414","8","48","F","true","false","usa","dallas","DAL","4","7","1.00","0.00","15","2140.00","7.00","4.valued members"
"595431","8","37","F","false","false","usa","new york","LGA","3","6","1.00","0.00","13","2277.00","9.00","4.valued members"
"595442","8","44","F","false","false","usa","corpus christi","CRP","4","8","1.00","0.00","3","525.00","6.50","4.valued members"
"595506","8","25","F","false","false","usa","long beach","LGB","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"595527","8","31","F","true","false","usa","kansas city","MCI","3","4","1.50","0.00","17","3266.10","114.00","4.valued members"
"595587","8","39","F","false","true","usa","st. louis","STL","4","8","1.25","0.00","5","1123.00","61.25","3.family & friends"
"595624","9","36","F","false","false","usa","anchorage","ANC","1","2","1.00","0.00","3","1092.00","11.00","4.valued members"
"595626","8","46","F","false","false","usa","los angeles","LAX","4","8","1.50","921.87","8","1159.00","7.25","4.valued members"
"595690","8","69","F","true","false","usa","orlando","ORL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"595740","8","58","F","true","true","usa","san diego","NZY","2","3","1.50","0.00","3","503.80","10.00","3.family & friends"
"595852","9","54","F","false","false","canada","montreal","YMX","3","6","1.00","0.00","4","567.00","7.33","4.valued members"
"595861","8","40","F","false","false","usa","new york","LGA","1","2","1.00","0.00","1","383.00","7.00","4.valued members"
"595897","8","26","F","false","false","canada","montreal","YMX","1","0","0.00","0.00","12","3758.40","0.00","4.valued members"
"595958","8","51","F","true","false","usa","sacramento","MCC","3","4","1.00","133.62","7","518.00","5.00","4.valued members"
"596103","8","24","F","false","false","usa","new york","JFK","2","2","1.00","0.00","6","1852.00","7.00","4.valued members"
"596153","8","52","F","true","false","canada","toronto","YKZ","5","9","1.00","487.80","10","911.80","6.80","4.valued members"
"596186","8","22","F","false","false","usa","washington","DCA","2","2","1.00","96.96","7","1281.00","5.00","4.valued members"
"596220","9","51","F","true","false","usa","mobile","MOB","2","2","1.00","0.00","18","6220.00","5.00","4.valued members"
"596222","8","60","F","true","false","usa","philadelphia","PNE","3","4","1.00","0.00","7","3559.00","6.50","2.honorable seniors"
"596320","9","36","F","true","true","usa","fayetteville","FYV","2","4","2.00","0.00","1","453.15","4.50","3.family & friends"
"596329","9","21","F","false","false","usa","phoenix","PHX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"596335","8","39","M","true","false","canada","hamilton","YHM","2","4","1.50","0.00","10","1960.00","7.50","4.valued members"
"596349","8","68","F","true","false","usa","fresno","FAT","1","0","0.00","0.00","15","4260.00","0.00","2.honorable seniors"
"596361","8","32","F","false","false","usa","san jose","SJC","2","2","1.00","392.66","23","3889.00","5.00","4.valued members"
"596409","8","47","F","false","false","usa","chicago","MDW","2","4","1.00","454.14","3","297.80","7.00","4.valued members"
"596442","8","18","O","false","false","usa","omaha","OMA","1","0","0.00","0.00","6","997.50","0.00","4.valued members"
"596505","8","42","F","false","false","usa","san diego","NZY","6","10","1.20","1101.22","34","6170.60","7.40","1.golden guests"
"596559","8","19","F","false","false","canada","edmonton","YEG","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"596611","8","23","M","false","false","canada","halifax","YAW","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"596732","8","46","F","true","true","usa","san antonio","SAT","3","6","1.33","0.00","5","650.00","9.67","3.family & friends"
"596820","8","37","F","false","false","usa","wichita","ICT","1","2","1.00","0.00","2","316.00","9.00","4.valued members"
"596856","8","30","F","false","true","canada","quebec","YQB","3","2","1.00","0.00","20","3231.00","8.00","3.family & friends"
"596863","8","39","F","true","true","usa","chicago","ORD","2","1","2.00","0.00","26","9549.00","9.00","3.family & friends"
"597003","9","44","F","true","false","usa","stockton","SCK","2","4","1.00","0.00","2","180.00","5.00","4.valued members"
"597010","8","40","F","true","false","canada","edmonton","YXD","4","8","1.75","364.47","10","1272.00","6.00","4.valued members"
"597029","8","39","F","true","false","canada","montreal","YUL","5","7","1.25","0.00","22","7260.00","8.25","4.valued members"
"597300","8","36","F","true","true","usa","new york","JFK","2","3","1.50","414.62","14","4156.00","8.50","3.family & friends"
"597410","8","48","M","false","false","usa","new york","JFK","3","4","1.00","0.00","28","5413.00","4.50","4.valued members"
"597434","8","40","F","false","false","usa","austin","AUS","3","5","1.00","0.00","4","803.00","8.33","4.valued members"
"597498","8","58","M","true","false","canada","london","YXU","5","10","1.20","0.00","12","1169.00","7.80","1.golden guests"
"597510","8","53","F","false","true","canada","montreal","YHU","3","6","1.00","0.00","8","2419.20","7.33","3.family & friends"
"597662","8","17","F","false","true","canada","ottawa","YOW","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"597734","8","46","F","true","false","usa","san francisco","SFO","3","6","1.00","0.00","2","320.00","7.67","4.valued members"
"597836","8","43","F","false","false","usa","fort worth","FTW","3","6","1.00","0.00","6","622.00","7.67","4.valued members"
"597878","8","54","F","false","false","usa","columbus","CMH","2","4","1.50","0.00","4","634.00","5.50","4.valued members"
"597946","8","54","F","true","false","usa","atlanta","ATL","2","4","1.00","0.00","2","162.00","7.50","4.valued members"
"597948","8","19","M","false","true","canada","montreal","YHU","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"597954","8","41","F","true","false","usa","new york","JFK","4","8","1.25","682.83","10","2277.05","7.00","4.valued members"
"597955","8","64","F","true","true","usa","los angeles","LAX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"598069","8","31","F","false","false","usa","tampa","TPA","3","4","1.00","239.99","13","2182.00","6.00","4.valued members"
"598075","8","37","F","true","true","usa","houston","EFD","3","4","1.00","0.00","5","460.00","4.00","3.family & friends"
"598185","8","34","F","true","true","usa","cleveland","CLE","2","2","5.00","0.00","12","6246.00","168.00","3.family & friends"
"598233","8","44","F","true","true","usa","phoenix","LUF","4","7","1.25","356.65","9","1850.00","6.00","3.family & friends"
"598265","8","46","M","true","true","usa","baltimore","BWI","4","4","1.00","0.00","11","2574.00","8.50","3.family & friends"
"598276","9","45","F","true","false","usa","mobile","BFM","2","4","1.00","0.00","8","639.00","7.50","4.valued members"
"598306","8","48","F","true","false","usa","miami","TNT","2","3","1.50","0.00","8","2782.00","6.50","4.valued members"
"598526","8","68","M","true","false","usa","columbus","LCK","1","0","0.00","0.00","3","282.00","0.00","2.honorable seniors"
"598533","8","38","F","false","true","canada","victoria","YYJ","1","2","1.00","0.00","2","340.00","4.00","3.family & friends"
"598590","8","49","F","true","false","usa","las vegas","LAS","5","10","1.20","302.98","9","1242.00","9.00","4.valued members"
"598687","8","40","M","false","false","usa","modesto","MOD","3","6","1.00","0.00","10","1585.00","8.00","4.valued members"
"598691","8","37","F","false","false","canada","ottawa","YOW","2","4","1.00","95.67","12","1320.00","7.50","4.valued members"
"598692","8","22","M","false","false","usa","los angeles","LAX","2","2","1.00","0.00","19","3305.20","4.00","4.valued members"
"598715","8","29","F","true","true","canada","gatineau","YND","2","4","1.00","0.00","2","90.00","6.00","3.family & friends"
"598832","8","52","F","true","true","usa","louisville","LOU","1","0","0.00","0.00","3","1014.00","0.00","3.family & friends"
"598881","8","44","F","false","false","usa","knoxville","TYS","6","10","1.60","0.00","21","3446.75","8.20","1.golden guests"
"598911","8","38","F","false","false","canada","montreal","YUL","6","12","1.00","191.57","15","3817.80","6.00","1.golden guests"
"598945","8","21","F","false","false","usa","charlotte","CLT","1","2","1.00","0.00","3","1050.00","13.00","4.valued members"
"599065","8","39","M","false","true","usa","new york","LGA","2","4","1.50","0.00","5","848.00","6.00","3.family & friends"
"599239","10","39","F","false","true","usa","nashville","BNA","2","2","1.00","0.00","8","1344.00","6.00","3.family & friends"
"599244","8","26","F","false","false","usa","dallas","DAL","1","2","1.00","0.00","0","0.00","8.00","4.valued members"
"599311","8","39","F","false","true","canada","quebec","YQB","3","4","1.00","54.37","5","1154.00","5.50","3.family & friends"
"599335","8","53","F","false","false","usa","el paso","ELP","3","6","1.00","444.66","12","3300.00","8.33","4.valued members"
"599348","8","40","F","false","false","usa","san antonio","RND","5","10","1.00","0.00","10","975.00","7.40","1.golden guests"
"599437","8","52","F","false","false","usa","amarillo","AMA","3","6","1.33","89.74","8","1500.50","7.00","4.valued members"
"599454","8","42","F","true","false","usa","charlotte","CLT","2","4","1.50","485.52","14","3353.00","5.50","4.valued members"
"599649","8","56","F","true","true","usa","new york","JFK","3","6","2.00","347.65","11","5608.50","6.67","3.family & friends"
"599651","9","42","F","true","false","usa","shreveport","SHV","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"599657","8","49","F","true","false","canada","london","YXU","1","2","1.00","86.70","0","0.00","5.00","4.valued members"
"599765","8","54","F","false","false","usa","los angeles","LAX","1","2","1.00","512.54","8","728.00","10.00","4.valued members"
"599790","8","56","F","false","false","usa","new york","JFK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"599833","8","44","F","true","true","usa","el paso","BIF","4","8","1.00","323.69","19","2332.00","8.50","3.family & friends"
"599909","8","29","F","false","false","usa","san antonio","SKF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"599927","8","43","F","false","false","usa","los angeles","LAX","4","8","1.00","435.17","8","2455.00","6.75","4.valued members"
"599999","8","66","F","false","false","canada","victoria","YYJ","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"600011","8","45","F","false","false","usa","new york","JFK","3","6","1.33","0.00","4","973.00","6.00","4.valued members"
"600018","8","38","F","false","false","usa","grand rapids","GRR","5","10","1.20","0.00","7","870.00","7.40","4.valued members"
"600057","8","34","F","true","false","usa","chicago","UGN","1","2","1.00","0.00","6","712.80","7.00","4.valued members"
"600078","8","57","F","false","false","usa","chicago","UGN","3","6","1.00","410.14","6","818.80","6.00","4.valued members"
"600163","8","55","M","true","true","usa","minneapolis","MSP","1","0","0.00","0.00","5","660.00","0.00","3.family & friends"
"600265","8","35","F","false","true","canada","victoria","YYJ","1","2","1.00","0.00","17","1445.00","225.00","3.family & friends"
"600287","8","40","F","false","true","usa","atlanta","ATL","2","4","1.00","154.74","0","0.00","8.00","3.family & friends"
"600304","8","57","F","true","false","usa","philadelphia","PNE","2","4","1.00","0.00","2","337.00","6.00","4.valued members"
"600351","8","47","F","true","false","usa","portland","PDX","2","4","1.00","0.00","4","1040.00","7.50","4.valued members"
"600395","8","54","F","true","false","usa","houston","HOU","4","6","1.33","0.00","8","990.20","5.67","4.valued members"
"600444","8","53","F","true","false","canada","edmonton","YXD","5","10","1.00","529.52","7","678.40","6.80","4.valued members"
"600515","9","36","F","true","false","canada","toronto","YZD","3","6","1.00","0.00","7","1154.70","6.33","4.valued members"
"600561","8","30","F","false","false","usa","phoenix","PHX","2","4","1.00","0.00","2","1019.00","8.00","4.valued members"
"600605","8","56","F","true","false","usa","oakland","OAK","3","4","1.00","607.67","17","1910.00","6.50","4.valued members"
"600648","8","45","F","true","false","usa","baltimore","BWI","5","8","1.50","0.00","10","2831.70","8.00","4.valued members"
"600690","9","38","F","false","false","canada","london","YXU","5","6","1.67","537.97","31","5567.00","7.00","4.valued members"
"600750","8","49","F","true","true","usa","new york","LGA","2","4","1.00","0.00","3","492.00","6.50","3.family & friends"
"600796","8","80","F","true","false","canada","vancouver","YVR","1","0","0.00","0.00","6","2106.00","0.00","2.honorable seniors"
"600833","8","72","F","true","false","usa","san diego","SAN","1","0","0.00","0.00","9","2484.00","0.00","2.honorable seniors"
"600842","8","31","F","false","false","usa","birmingham","BHM","2","0","0.00","0.00","6","1017.00","0.00","4.valued members"
"600886","9","40","F","false","false","usa","cincinnati","LUK","4","7","1.00","119.93","15","2688.70","4.75","4.valued members"
"600926","8","47","M","true","true","usa","kansas city","MCI","2","4","1.00","0.00","4","653.60","6.50","3.family & friends"
"600930","8","57","F","true","true","usa","sacramento","SAC","2","4","1.50","0.00","1","80.00","4.50","3.family & friends"
"601094","8","18","M","false","false","usa","chicago","ORD","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"601104","8","55","F","true","false","usa","santa ana","SNA","2","2","1.00","0.00","20","6257.00","8.00","4.valued members"
"601116","8","29","F","false","false","usa","madison","MSN","2","2","1.00","0.00","9","2082.00","5.00","4.valued members"
"601158","8","30","F","false","false","usa","new york","LGA","2","4","1.00","633.65","3","603.00","6.00","4.valued members"
"601282","8","57","F","true","true","usa","new york","JFK","2","4","1.00","677.96","3","622.00","5.50","3.family & friends"
"601582","8","53","M","false","true","usa","sacramento","SMF","2","2","1.00","0.00","19","3317.00","5.00","3.family & friends"
"601673","8","40","F","true","true","canada","toronto","YYZ","5","9","1.60","502.38","9","1241.00","7.20","3.family & friends"
"601882","9","47","F","true","false","usa","omaha","OFF","3","6","1.00","0.00","5","746.00","5.00","4.valued members"
"601894","9","25","F","false","true","usa","new york","JFK","2","2","1.00","0.00","7","734.00","5.00","3.family & friends"
"601917","8","31","F","false","false","usa","cleveland","CLE","4","8","1.25","735.05","6","731.00","6.75","4.valued members"
"602120","8","42","F","false","false","canada","montreal","YMX","4","7","1.00","88.88","13","1169.70","6.50","4.valued members"
"602190","8","44","F","false","true","usa","houston","HOU","2","2","1.00","0.00","14","3506.00","12.00","3.family & friends"
"602323","9","19","F","false","true","usa","dallas","DAL","2","2","2.00","423.48","3","768.00","13.00","3.family & friends"
"602433","8","53","F","false","false","usa","madison","MSN","3","6","1.00","428.74","3","490.00","5.67","4.valued members"
"602476","8","36","F","false","false","canada","edmonton","YED","4","5","1.00","20.21","16","3560.20","8.00","4.valued members"
"602478","8","26","F","true","false","usa","new york","LGA","2","0","0.00","0.00","27","7392.00","0.00","4.valued members"
"602598","8","32","F","true","true","usa","new york","LGA","4","6","1.67","455.47","14","1734.00","7.67","3.family & friends"
"602656","8","42","F","false","false","usa","san antonio","SAT","3","6","1.33","305.63","10","2143.00","6.33","4.valued members"
"602734","8","36","F","false","false","usa","chicago","UGN","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"602748","8","43","M","true","false","usa","oklahoma city","TIK","4","8","1.25","0.00","5","1217.70","46.50","4.valued members"
"602769","9","38","F","true","true","usa","new york","JFK","4","8","1.00","0.00","6","1015.00","8.50","3.family & friends"
"602793","8","37","F","false","true","usa","miami","OPF","2","2","1.00","0.00","6","676.00","5.00","3.family & friends"
"602827","8","56","F","true","true","usa","san jose","SJC","5","10","1.00","0.00","10","1715.70","6.20","1.golden guests"
"602918","8","45","F","true","false","canada","winnipeg","YWG","3","4","1.00","0.00","6","522.00","7.00","4.valued members"
"602921","8","67","F","true","false","canada","toronto","YKZ","1","2","1.00","0.00","1","296.00","7.00","2.honorable seniors"
"602925","9","55","F","true","false","canada","quebec","YQB","5","8","1.00","0.00","30","5159.00","6.50","4.valued members"
"602946","8","47","M","false","false","usa","phoenix","LUF","4","6","1.33","0.00","17","2276.00","7.00","4.valued members"
"602953","10","40","F","false","false","usa","memphis","MEM","4","8","1.00","0.00","8","1600.00","6.25","4.valued members"
"602962","8","41","F","true","true","canada","ottawa","YOW","3","6","1.00","75.56","11","1615.00","8.67","3.family & friends"
"603033","8","73","F","false","false","usa","los angeles","LAX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"603053","8","45","F","false","false","usa","orlando","MCO","3","5","1.33","362.11","4","625.00","4.33","4.valued members"
"603100","8","26","F","false","true","usa","fort worth","FTW","1","0","0.00","0.00","17","2448.00","0.00","3.family & friends"
"603160","8","37","F","false","false","usa","los angeles","LAX","6","12","1.00","0.00","10","2147.00","6.17","1.golden guests"
"603221","8","22","F","false","false","usa","new york","LGA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"603278","8","34","F","true","false","canada","calgary","YYC","3","5","1.00","182.14","4","235.75","4.67","4.valued members"
"603296","8","42","F","false","false","canada","halifax","YHZ","3","6","1.00","552.63","0","0.00","7.67","4.valued members"
"603341","9","67","F","true","false","usa","jacksonville","LRF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"603345","8","51","F","true","true","canada","saskatoon","YXE","2","4","1.00","0.00","2","330.00","5.00","3.family & friends"
"603440","8","43","F","false","false","usa","colorado springs","COS","3","4","1.00","0.00","12","1456.00","5.50","4.valued members"
"603515","8","38","M","false","false","usa","san diego","NZY","3","4","1.00","0.00","12","3272.00","9.00","4.valued members"
"603592","8","38","F","false","false","usa","oklahoma city","OKC","2","4","1.00","0.00","8","1856.00","8.00","4.valued members"
"603635","8","65","F","true","false","canada","hamilton","YHM","2","4","1.00","0.00","11","1696.60","8.50","2.honorable seniors"
"603715","8","45","F","true","false","usa","phoenix","LUF","3","4","1.00","0.00","9","2380.00","7.00","4.valued members"
"603809","9","54","F","true","false","usa","colorado springs","COS","2","2","1.00","246.12","4","526.00","8.00","4.valued members"
"603875","8","42","F","false","false","usa","charlotte","CLT","2","4","1.00","0.00","12","1077.50","5.50","4.valued members"
"603883","8","60","F","true","false","usa","baltimore","BWI","3","4","1.00","0.00","6","1388.10","11.50","2.honorable seniors"
"604136","8","39","F","true","false","canada","toronto","YKZ","3","4","1.50","0.00","7","553.00","5.50","4.valued members"
"604355","8","32","F","false","false","usa","houston","EFD","3","4","1.00","222.65","9","2412.00","6.50","4.valued members"
"604388","8","33","F","false","false","usa","des moines","DSM","1","2","1.00","0.00","1","66.50","4.00","4.valued members"
"604592","8","19","F","false","false","usa","baltimore","BWI","1","2","2.00","0.00","0","0.00","112.00","4.valued members"
"604617","8","52","F","true","false","usa","new orleans","NBG","2","2","1.00","0.00","10","1150.00","9.00","4.valued members"
"604664","8","24","F","false","true","usa","austin","AUS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"604688","8","40","F","true","true","usa","san francisco","SFO","3","6","1.00","0.00","9","1401.00","6.67","3.family & friends"
"604804","8","49","F","true","true","usa","new york","LGA","2","3","1.00","0.00","0","0.00","5.50","3.family & friends"
"604840","8","38","F","false","false","usa","tampa","TPA","3","6","1.67","0.00","6","2464.00","7.33","4.valued members"
"604916","8","26","F","false","true","usa","new york","JFK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"604982","8","47","F","true","false","usa","new york","JFK","3","6","1.33","664.34","9","2320.00","9.00","4.valued members"
"605004","8","42","F","true","false","usa","buffalo","BUF","3","6","1.67","0.00","7","978.00","6.00","4.valued members"
"605096","8","53","M","true","true","usa","dallas","DAL","3","5","1.00","0.00","6","1306.00","5.33","3.family & friends"
"605136","8","18","F","false","false","usa","new york","JFK","1","0","0.00","0.00","15","3900.00","0.00","4.valued members"
"605308","8","68","F","true","false","usa","houston","EFD","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"605311","8","44","F","false","true","usa","cleveland","CLE","3","5","1.33","0.00","9","2152.00","5.33","3.family & friends"
"605439","8","40","F","false","false","usa","san jose","SJC","2","3","1.00","0.00","9","2106.00","12.50","4.valued members"
"605494","8","46","F","false","true","usa","new york","JFK","3","6","1.00","0.00","6","1076.00","6.67","3.family & friends"
"605558","8","35","F","false","false","usa","buffalo","BUF","5","5","1.00","0.00","16","1879.00","5.67","4.valued members"
"605578","8","32","F","false","false","usa","honolulu","HNL","1","0","0.00","0.00","8","1040.00","0.00","4.valued members"
"605607","8","49","F","true","true","usa","phoenix","LUF","1","2","1.00","0.00","2","250.00","4.00","3.family & friends"
"605615","8","34","M","false","false","canada","edmonton","YEG","2","4","1.00","0.00","3","447.00","6.00","4.valued members"
"605619","8","44","F","true","true","usa","miami","OPF","2","4","1.00","0.00","6","714.00","6.50","3.family & friends"
"605776","8","21","F","false","false","usa","new york","JFK","5","3","1.50","95.29","21","7930.00","131.00","4.valued members"
"605780","8","53","F","true","true","canada","montreal","YHU","2","4","1.00","82.84","1","55.00","8.00","3.family & friends"
"605878","8","42","F","true","false","usa","brownsville","BRO","2","4","1.00","0.00","7","699.45","6.50","4.valued members"
"605943","8","18","F","false","false","usa","nashville","BNA","1","2","1.00","0.00","0","0.00","224.00","4.valued members"
"605945","8","39","F","false","true","canada","edmonton","YXD","4","8","1.25","1049.07","5","930.00","8.00","3.family & friends"
"606041","8","56","F","false","true","canada","vancouver","YVR","2","4","1.00","0.00","4","984.00","5.00","3.family & friends"
"606060","8","52","F","true","false","usa","new york","LGA","2","4","1.00","0.00","10","1618.00","7.50","4.valued members"
"606094","8","54","F","true","false","usa","new orleans","NBG","4","8","1.00","0.00","7","934.50","8.00","4.valued members"
"606161","8","47","F","true","true","usa","orlando","MCO","3","2","1.00","0.00","17","8849.00","8.00","3.family & friends"
"606283","8","47","F","false","true","usa","oklahoma city","OKC","1","2","1.00","0.00","0","0.00","5.00","3.family & friends"
"606290","10","38","F","true","false","usa","new york","JFK","4","6","1.00","0.00","10","3182.00","6.67","4.valued members"
"606333","8","44","F","false","false","usa","providence","PVD","4","6","1.00","29.89","18","2148.90","6.67","4.valued members"
"606362","8","51","F","true","false","usa","new york","LGA","1","2","1.00","0.00","5","3450.00","12.00","4.valued members"
"606456","8","25","M","false","false","usa","tampa","TPA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"606568","8","47","M","false","false","usa","los angeles","LAX","2","2","1.00","0.00","7","1723.20","11.00","4.valued members"
"606635","8","46","F","false","false","usa","reno","RNO","2","3","1.00","275.34","9","2816.00","6.50","4.valued members"
"606648","8","29","F","false","false","usa","san jose","SJC","4","4","2.00","0.00","9","2265.00","5.00","4.valued members"
"606762","8","51","F","false","true","usa","jacksonville","LRF","3","4","1.00","0.00","7","1764.00","6.50","3.family & friends"
"606862","8","39","F","false","false","canada","calgary","YYC","2","4","1.00","339.50","7","802.60","5.50","4.valued members"
"606930","9","40","F","false","false","usa","charlotte","CLT","4","8","1.50","631.93","9","2055.00","6.25","4.valued members"
"607017","8","43","F","false","false","usa","sacramento","MCC","4","5","1.00","172.02","22","3618.00","6.33","4.valued members"
"607028","8","49","F","false","false","usa","seattle","BFI","4","7","1.25","171.41","15","3779.00","6.00","4.valued members"
